usuario_id,ingreso_mensual,gasto_mensual_promedio,deuda_mensual,ahorro_mensual_estimado,porcentaje_gastos_ingreso,nivel_endeudamiento,porcentaje_ahorro_ingreso,frecuencia_ahorro,perfil_financiero,estado,ratio_gasto_ingreso,ratio_deuda_ingreso,ratio_ahorro_ingreso,margen_mensual_estimado,cantidad_transacciones,monto_total,monto_promedio_transaccion,monto_mediano,monto_maximo,desviacion_montos,cantidad_recurrentes,cantidad_transacciones_grandes,categorias_distintas,ratio_deuda_ingreso_calculado,ratio_gasto_ingreso_calculado,ratio_ahorro_ingreso_calculado
USR0088,1794.97,1266.44,251.65,276.89,70.55,14.02,15.43,Media,En observación,ACTIVO,0.7055493963687416,0.1401973292032736,0.15425884555173622,276.88,75,36736.92,489.82559999999995,221.43,1820.92,610.8105445784448,27,25,12,0.1401973292032736,0.7055493963687416,0.15425884555173622
USR0089,4043.21,2550.24,685.23,807.74,63.07,16.95,19.98,Media,En observación,ACTIVO,0.6307463624199583,0.16947672764956556,0.19977690993047603,807.7400000000002,77,79121.37,1027.5502597402597,519.15,4035.59,1335.0977406610923,26,20,14,0.16947672764956556,0.6307463624199583,0.19977690993047603
USR0090,2342.79,818.1,111.97,1412.72,34.92,4.78,60.3,Alta,Saludable,ACTIVO,0.34919903192347584,0.04779344286086248,0.6030075252156617,1412.72,76,37930.71,499.0882894736842,70.57499999999999,3589.65,854.0251158514222,28,27,13,0.04779344286086248,0.34919903192347584,0.6030075252156617
USR0091,1647.46,1100.77,190.2,356.49,66.82,11.55,21.64,Alta,En observación,ACTIVO,0.6681618977092008,0.11545045099729279,0.21638765129350637,356.49000000000007,72,32978.7,458.03749999999997,212.035,1699.12,571.6867863987743,26,22,11,0.11545045099729279,0.6681618977092008,0.21638765129350637
USR0092,4836.51,3003.29,413.1,1420.13,62.1,8.54,29.36,Alta,En observación,ACTIVO,0.6209622227598,0.08541282867191426,0.29362701617488646,1420.1200000000003,78,94077.6,1206.123076923077,407.745,4787.81,1618.6057668624187,22,27,15,0.08541282867191426,0.6209622227598,0.29362701617488646
USR0093,5505.79,4876.14,686.07,-56.42,88.56,12.46,-1.02,Nunca,En riesgo,ACTIVO,0.8856385732111105,0.1246088208958206,-0.010247394106931068,-56.420000000000414,74,124583.18000000001,1683.5564864864866,539.95,10125.36,2143.035005432896,26,33,13,0.1246088208958206,0.8856385732111105,-0.010247394106931068
USR0094,4312.0,2255.57,728.69,1327.74,52.31,16.9,30.79,Alta,Saludable,ACTIVO,0.5230913729128015,0.16899118738404453,0.307917439703154,1327.7399999999998,78,78810.83,1010.3952564102565,436.695,4158.58,1383.223030238111,26,24,14,0.16899118738404453,0.5230913729128015,0.307917439703154
USR0095,3173.39,1843.72,356.72,972.95,58.1,11.24,30.66,Alta,Saludable,INACTIVO,0.5809938267909082,0.11240975738878614,0.3065964158203058,972.9499999999998,72,60205.26,836.1841666666667,246.41,3245.69,1117.2660116687882,28,29,12,0.11240975738878614,0.5809938267909082,0.3065964158203058
USR0096,6714.63,3809.34,768.2,2137.08,56.73,11.44,31.83,Alta,Saludable,ACTIVO,0.5673194204297184,0.11440689956110761,0.31827219072383733,2137.09,72,126287.63,1753.9948611111113,446.365,6952.42,2385.8001501755016,26,31,12,0.11440689956110761,0.5673194204297184,0.31827219072383733
USR0097,2762.49,1052.5,175.74,1534.25,38.1,6.36,55.54,Alta,Saludable,ACTIVO,0.3809968542872554,0.063616519878805,0.5553866258339397,1534.2499999999998,78,45779.85,586.9211538461539,135.03500000000003,2661.83,907.7116924985879,31,30,14,0.063616519878805,0.3809968542872554,0.5553866258339397
USR0098,3095.79,1711.09,384.07,1000.63,55.27,12.41,32.32,Alta,Saludable,ACTIVO,0.5527151389467632,0.12406203263141234,0.3232228284218245,1000.6300000000001,74,57682.65,779.4952702702703,223.42000000000002,3986.76,1131.2839914229876,31,23,12,0.12406203263141234,0.5527151389467632,0.3232228284218245
USR0099,4953.61,3756.67,809.45,387.49,75.84,16.34,7.82,Baja,En observación,INACTIVO,0.7583701583289763,0.16340608162531975,0.07822376004570405,387.48999999999955,75,104523.33,1393.6444000000001,566.45,4996.79,1691.6686433976079,31,32,11,0.16340608162531975,0.7583701583289763,0.07822376004570405
USR0100,6277.34,3912.21,1369.58,995.55,62.32,21.82,15.86,Media,En observación,ACTIVO,0.6232273542615184,0.21817840040526718,0.15859424533321437,995.5500000000002,72,122274.6,1698.2583333333334,590.5150000000001,9583.97,2388.731485605685,30,19,12,0.21817840040526718,0.6232273542615184,0.15859424533321437
USR0101,2243.38,1286.4,206.35,750.63,57.34,9.2,33.46,Alta,Saludable,ACTIVO,0.5734204637644982,0.09198174183597962,0.33459779439952214,750.63,77,42357.28,550.0945454545455,197.54,2187.9,720.9844209783873,26,28,15,0.09198174183597962,0.5734204637644982,0.33459779439952214
USR0102,3960.58,2675.2,247.7,1037.67,67.55,6.25,26.2,Alta,En observación,ACTIVO,0.6754566250397669,0.06254134495452686,0.2619995051229871,1037.68,77,79629.37,1034.1476623376623,380.03,3934.37,1293.7279038925662,30,30,13,0.06254134495452686,0.6754566250397669,0.2619995051229871
USR0103,4486.85,3218.0,2187.21,-918.36,71.72,48.75,-20.47,Nunca,En riesgo,ACTIVO,0.7172069491959837,0.4874711657398843,-0.20467811493586813,-918.3599999999997,74,92458.31,1249.4366216216215,419.655,4560.29,1553.6713450663276,33,31,13,0.4874711657398843,0.7172069491959837,-0.20467811493586813
USR0104,1377.79,603.39,711.92,62.48,43.79,51.67,4.53,Baja,En riesgo,ACTIVO,0.43794046988292845,0.5167115453008078,0.045347984816263724,62.48000000000002,75,23774.08,316.9877333333334,105.24,1435.83,465.989441997242,30,23,14,0.5167115453008078,0.43794046988292845,0.045347984816263724
USR0105,1591.33,841.08,683.93,66.32,52.85,42.98,4.17,Baja,En riesgo,ACTIVO,0.5285390208190633,0.4297851482722,0.041675830908736715,66.31999999999994,74,29188.85,394.4439189189189,131.35000000000002,1621.32,543.0659564519162,35,26,13,0.4297851482722,0.5285390208190633,0.041675830908736715
USR0106,1423.22,982.25,239.96,201.02,69.02,16.86,14.12,Media,En observación,ACTIVO,0.6901603406360225,0.16860358904456094,0.1412430966400135,201.01000000000002,74,28865.59,390.07554054054054,185.06,1404.81,467.97954363190183,33,23,13,0.16860358904456094,0.6901603406360225,0.1412430966400135
USR0107,2659.75,2083.18,631.04,-54.47,78.32,23.73,-2.05,Nunca,En riesgo,ACTIVO,0.7832239872168436,0.23725538114484443,-0.02047936836168813,-54.4699999999998,74,56915.24,769.1248648648649,295.545,2644.0,896.1527297182597,30,31,13,0.23725538114484443,0.7832239872168436,-0.02047936836168813
USR0108,2752.75,1655.92,412.72,684.11,60.16,14.99,24.85,Alta,En observación,ACTIVO,0.6015511760966307,0.14993006993006994,0.24851875397329942,684.1099999999999,74,52904.060000000005,714.9197297297299,205.07999999999998,2735.7,925.2144088478367,27,27,13,0.14993006993006994,0.6015511760966307,0.24851875397329942
USR0109,2743.66,1724.71,1023.52,-4.57,62.86,37.3,-0.17,Nunca,En observación,ACTIVO,0.6286165195395932,0.37304913874168083,-0.001665658281273919,-4.570000000000164,77,53620.53,696.3705194805194,321.62,2631.22,879.4026749999656,21,27,14,0.37304913874168083,0.6286165195395932,-0.001665658281273919
USR0110,3233.56,1959.36,359.76,914.44,60.59,11.13,28.28,Alta,En observación,ACTIVO,0.6059451502368906,0.11125817983893913,0.2827966699241703,914.44,74,62315.01,842.0947297297298,235.245,3311.94,1126.3395123995213,25,31,11,0.11125817983893913,0.6059451502368906,0.2827966699241703
USR0111,2659.82,2015.64,362.33,281.85,75.78,13.62,10.6,Media,En observación,ACTIVO,0.7578106789181223,0.13622350384612492,0.1059658172357528,281.8500000000001,76,56105.55,738.2309210526316,332.42,2470.24,840.8357915315412,24,26,14,0.13622350384612492,0.7578106789181223,0.1059658172357528
USR0112,2560.2,1324.05,166.34,1069.8,51.72,6.5,41.79,Alta,Saludable,ACTIVO,0.5171666276072182,0.06497148660260918,0.4178579798453246,1069.81,75,46611.01,621.4801333333334,211.28,2619.63,874.6177336761432,31,26,13,0.06497148660260918,0.5171666276072182,0.4178579798453246
USR0113,6279.19,2667.94,905.78,2705.48,42.49,14.43,43.09,Alta,Saludable,ACTIVO,0.4248860123678373,0.14425108971061554,0.4308644904836452,2705.4699999999993,74,107365.53,1450.8855405405404,435.755,6338.12,2199.240744549201,25,24,13,0.14425108971061554,0.4248860123678373,0.4308644904836452
USR0114,2409.18,1801.33,116.18,491.67,74.77,4.82,20.41,Alta,En observación,ACTIVO,0.7476942362131513,0.048223877003793825,0.20408188678305483,491.6699999999999,74,50526.18,682.7862162162162,274.015,6171.06,938.2222378661588,32,27,12,0.048223877003793825,0.7476942362131513,0.20408188678305483
USR0115,3457.85,1986.58,292.82,1178.45,57.45,8.47,34.08,Alta,Saludable,ACTIVO,0.5745130644764811,0.08468267854302529,0.34080425698049366,1178.45,72,65333.06,907.4036111111111,310.67,3564.0,1211.1584649385934,27,24,12,0.08468267854302529,0.5745130644764811,0.34080425698049366
USR0116,5324.65,3304.97,540.5,1479.18,62.07,10.15,27.78,Alta,En observación,ACTIVO,0.6206924398786775,0.10150901937216532,0.2777985407491573,1479.1799999999998,72,103555.48,1438.2705555555556,713.4200000000001,5467.99,1860.9268370795953,23,19,12,0.10150901937216532,0.6206924398786775,0.2777985407491573
USR0117,3170.7,1810.4,616.97,743.33,57.1,19.46,23.44,Alta,Saludable,ACTIVO,0.5709780174724824,0.1945847920017662,0.23443719052575143,743.3299999999997,75,59773.14,796.9752,293.99,3206.41,1082.1559341267955,25,25,14,0.1945847920017662,0.5709780174724824,0.23443719052575143
USR0118,1359.29,1134.66,238.04,-13.41,83.47,17.51,-0.99,Nunca,En riesgo,ACTIVO,0.8347446093181,0.17512083514187554,-0.009865444459975429,-13.41000000000011,72,29927.29,415.6568055555556,80.17,2931.89,634.2183283555011,31,26,12,0.17512083514187554,0.8347446093181,-0.009865444459975429
USR0119,3411.64,3166.41,687.43,-442.2,92.81,20.15,-12.96,Nunca,En riesgo,ACTIVO,0.9281196140272714,0.20149546845505387,-0.12961508248232523,-442.19999999999993,72,78936.51,1096.3404166666667,815.95,3906.94,1218.1045684089265,27,16,12,0.20149546845505387,0.9281196140272714,-0.12961508248232523
USR0120,6027.96,3628.0,827.69,1572.26,60.19,13.73,26.08,Alta,En observación,ACTIVO,0.6018619897942256,0.13730847583593786,0.26082787543381175,1572.27,78,115871.48,1485.5317948717948,817.05,5991.04,1916.8825452299177,19,18,15,0.13730847583593786,0.6018619897942256,0.26082787543381175
USR0121,3692.98,2338.14,175.62,1179.22,63.31,4.76,31.93,Alta,En observación,ACTIVO,0.6331309674030187,0.047555091010511835,0.3193139415864695,1179.2200000000003,72,72373.42,1005.1863888888888,299.53,3762.82,1304.36062048256,29,30,11,0.047555091010511835,0.6331309674030187,0.3193139415864695
USR0122,2743.89,1431.64,1458.53,-146.27,52.18,53.16,-5.33,Nunca,En riesgo,ACTIVO,0.521755609736542,0.5315555652741182,-0.05330753054969405,-146.2800000000002,77,50106.39,650.7323376623376,233.04,2658.58,893.7010876419241,28,23,14,0.5315555652741182,0.521755609736542,-0.05330753054969405
USR0123,4653.89,3668.46,1311.93,-326.51,78.83,28.19,-7.02,Nunca,En riesgo,ACTIVO,0.7882567056806241,0.28189965813545226,-0.07015851255616269,-326.4999999999998,72,99868.16,1387.0577777777778,697.47,4798.31,1617.8576584555149,35,22,11,0.28189965813545226,0.7882567056806241,-0.07015851255616269
USR0124,2269.62,1661.23,563.78,44.61,73.19,24.84,1.97,Baja,En observación,ACTIVO,0.7319419109806928,0.24840281633048705,0.019655272688820155,44.6099999999999,75,47170.22,628.9362666666667,195.82,3787.77,855.3003124677879,27,26,13,0.24840281633048705,0.7319419109806928,0.019655272688820155
USR0125,1515.44,1035.25,342.23,137.96,68.31,22.58,9.1,Baja,En observación,ACTIVO,0.6831349311091168,0.22582880219606188,0.0910362666948213,137.96000000000004,76,30608.4,402.7421052631579,186.73,1429.18,471.32692367348244,31,25,13,0.22582880219606188,0.6831349311091168,0.0910362666948213
USR0126,4777.49,3154.69,2001.09,-378.28,66.03,41.89,-7.92,Nunca,En riesgo,ACTIVO,0.660323726475618,0.4188580195876914,-0.07917965291397784,-378.2900000000002,73,95186.22,1303.9208219178083,352.89,4879.77,1668.4361996290565,28,33,12,0.4188580195876914,0.660323726475618,-0.07917965291397784
USR0127,5089.07,1968.0,4.59,3116.47,38.67,0.09,61.24,Alta,Saludable,ACTIVO,0.38671112796640644,0.0009019329661411614,0.6123849740718834,3116.4799999999996,73,84684.86,1160.0665753424657,235.54,5069.91,1816.2420793933122,24,27,13,0.0009019329661411614,0.38671112796640644,0.6123849740718834
USR0128,1804.43,1534.18,841.36,-571.11,85.02,46.63,-31.65,Nunca,En riesgo,ACTIVO,0.850229712429964,0.4662746684548583,-0.31650438088482236,-571.11,75,40063.37,534.1782666666667,204.75,2736.26,651.532664221031,29,27,13,0.4662746684548583,0.850229712429964,-0.31650438088482236
USR0129,5117.6,3096.7,269.1,1751.8,60.51,5.26,34.23,Alta,En observación,ACTIVO,0.6051078630608097,0.052583242144755356,0.3423088947944349,1751.8000000000006,75,98571.61,1314.2881333333332,506.46,5143.59,1723.5518699858158,27,26,15,0.052583242144755356,0.6051078630608097,0.3423088947944349
USR0130,2024.48,1248.83,895.09,-119.44,61.69,44.21,-5.9,Nunca,En riesgo,ACTIVO,0.6168645775705366,0.4421332885481704,-0.058997866118707026,-119.43999999999994,72,39279.72,545.5516666666667,143.385,2510.54,750.855410172901,36,28,12,0.4421332885481704,0.6168645775705366,-0.058997866118707026
USR0131,2642.11,1843.79,1077.88,-279.56,69.78,40.8,-10.58,Nunca,En riesgo,ACTIVO,0.6978475536597643,0.40796181839514634,-0.10580937205491066,-279.55999999999995,72,53830.729999999996,747.6490277777777,168.64499999999998,4439.63,1044.5194867284092,29,30,12,0.40796181839514634,0.6978475536597643,-0.10580937205491066
USR0132,3075.61,2283.28,803.75,-11.42,74.24,26.13,-0.37,Nunca,En observación,ACTIVO,0.7423828118649634,0.2613302726938721,-0.003713084558835483,-11.420000000000073,74,64306.68,869.0091891891892,515.9449999999999,3067.0,1022.2977527277512,27,21,12,0.2613302726938721,0.7423828118649634,-0.003713084558835483
USR0133,4299.92,2712.32,430.55,1157.05,63.08,10.01,26.91,Alta,En observación,ACTIVO,0.6307838285363448,0.10012976985618337,0.26908640160747177,1157.05,74,84146.95,1137.120945945946,616.61,4323.97,1463.173034440148,27,18,13,0.10012976985618337,0.6307838285363448,0.26908640160747177
USR0134,3668.44,3166.73,740.32,-238.61,86.32,20.18,-6.5,Nunca,En riesgo,ACTIVO,0.8632361439740053,0.20180785292931055,-0.06504399690331586,-238.61,74,82021.97,1108.405,534.87,3713.96,1221.1034898837054,31,22,14,0.20180785292931055,0.8632361439740053,-0.06504399690331586
USR0135,2425.41,1078.96,360.74,985.71,44.49,14.87,40.64,Alta,Saludable,ACTIVO,0.44485674586977053,0.14873361617211112,0.40640963795811846,985.7099999999998,73,42052.42,576.0605479452055,135.33,2474.56,869.9813483200058,36,26,12,0.14873361617211112,0.44485674586977053,0.40640963795811846
USR0136,5071.35,3901.72,2432.68,-1263.05,76.94,47.97,-24.91,Nunca,En riesgo,ACTIVO,0.7693651591785224,0.4796908121111735,-0.249055971289696,-1263.0499999999993,78,107676.8,1380.4717948717948,705.36,5168.75,1717.981115930219,34,25,15,0.4796908121111735,0.7693651591785224,-0.249055971289696
USR0137,2160.51,1385.86,113.91,660.74,64.15,5.27,30.58,Alta,En observación,ACTIVO,0.6414503982855899,0.0527236624685838,0.3058259392458262,660.7400000000004,75,42556.5,567.42,180.78,2106.35,707.6545144978509,26,32,13,0.0527236624685838,0.6414503982855899,0.3058259392458262
USR0138,4490.04,3739.51,1661.22,-910.7,83.28,37.0,-20.28,Nunca,En riesgo,ACTIVO,0.8328455871217183,0.3699788866023465,-0.20282670087571605,-910.6900000000003,73,98754.57,1352.8023287671233,589.1,4561.69,1557.8028967520968,24,31,12,0.3699788866023465,0.8328455871217183,-0.20282670087571605
USR0139,2461.08,1980.75,748.42,-268.09,80.48,30.41,-10.89,Nunca,En riesgo,ACTIVO,0.8048295870105807,0.30410226404667867,-0.1089318510572594,-268.09000000000003,77,53301.99,692.2336363636364,356.24,2731.68,775.6069815938541,34,21,13,0.30410226404667867,0.8048295870105807,-0.1089318510572594
USR0140,6198.98,5757.75,873.69,-432.46,92.88,14.09,-6.98,Nunca,En riesgo,ACTIVO,0.9288221610652075,0.14094092899154378,-0.06976309005675127,-432.4600000000005,73,143480.87,1965.4913698630137,876.7,6347.28,2132.63482958569,30,29,12,0.14094092899154378,0.9288221610652075,-0.06976309005675127
USR0141,6858.75,3279.51,993.9,2585.33,47.82,14.49,37.69,Alta,Saludable,ACTIVO,0.47814980863860035,0.14490978676872607,0.37693894660105703,2585.3399999999997,79,121659.17,1539.989493670886,390.79,6819.46,2314.8310952781,27,32,15,0.14490978676872607,0.47814980863860035,0.37693894660105703
USR0142,6881.0,5830.47,2829.37,-1778.84,84.73,41.12,-25.85,Nunca,En riesgo,ACTIVO,0.8473288766167708,0.41118587414619967,-0.2585147507629705,-1778.8400000000001,75,152537.58,2033.8343999999997,696.7,6902.11,2340.5843329479053,30,33,11,0.41118587414619967,0.8473288766167708,-0.2585147507629705
USR0143,2553.05,1674.51,454.03,424.52,65.59,17.78,16.63,Media,En observación,ACTIVO,0.6558860970212099,0.17783827187089948,0.16627954799161784,424.5100000000002,78,50730.700000000004,650.3935897435898,254.52499999999998,2499.3,855.4328770512583,31,28,15,0.17783827187089948,0.6558860970212099,0.16627954799161784
USR0144,4429.73,2244.29,87.17,2098.27,50.66,1.97,47.37,Alta,Saludable,ACTIVO,0.5066426170443797,0.019678400263672957,0.4736789826919474,2098.2699999999995,77,80088.19,1040.1063636363638,487.69,4412.87,1436.967234823973,24,22,14,0.019678400263672957,0.5066426170443797,0.4736789826919474
USR0145,4454.2,3457.14,832.78,164.27,77.62,18.7,3.69,Baja,En riesgo,ACTIVO,0.7761528445063086,0.18696511158008172,0.03687979884154282,164.27999999999997,74,94936.12,1282.9205405405405,764.99,4454.58,1481.1770378686313,30,22,12,0.18696511158008172,0.7761528445063086,0.03687979884154282
USR0146,2189.73,1173.94,860.52,155.27,53.61,39.3,7.09,Baja,En observación,ACTIVO,0.5361117580706297,0.3929799564329849,0.0709082854963854,155.26999999999998,77,40364.03,524.2081818181819,179.08,2182.74,733.1153059568662,27,27,14,0.3929799564329849,0.5361117580706297,0.0709082854963854
USR0147,6236.76,4355.09,1043.91,837.76,69.83,16.74,13.43,Media,En observación,ACTIVO,0.6982936653005727,0.16738017816943412,0.13432615652999313,837.76,75,127102.17,1694.6956,465.73,6337.56,2144.404999441028,20,34,13,0.16738017816943412,0.6982936653005727,0.13432615652999313
USR0148,3551.77,2506.56,826.87,218.34,70.57,23.28,6.15,Baja,En observación,ACTIVO,0.7057213727240221,0.23280505212893854,0.06147357514703936,218.34000000000003,75,72699.91,969.3321333333333,290.5,4597.69,1286.0469159040033,27,31,13,0.23280505212893854,0.7057213727240221,0.06147357514703936
USR0149,6525.38,4198.44,867.25,1459.69,64.34,13.29,22.37,Alta,En observación,ACTIVO,0.6434016103276743,0.13290413738357,0.2236942522887556,1459.6900000000005,74,128685.79000000001,1738.9971621621623,939.06,6615.59,2213.2551414258596,31,22,13,0.13290413738357,0.6434016103276743,0.2236942522887556
USR0150,4825.34,4749.34,567.16,-491.17,98.43,11.75,-10.18,Nunca,En riesgo,ACTIVO,0.984249814520842,0.11753783153104236,-0.10178971844471063,-491.15999999999997,75,114896.14,1531.9485333333332,987.02,4871.76,1646.5734594127325,30,20,13,0.11753783153104236,0.984249814520842,-0.10178971844471063
USR0151,5970.33,3789.46,461.38,1719.49,63.47,7.73,28.8,Alta,En observación,ACTIVO,0.6347153339932634,0.07727881038401563,0.288005855622721,1719.4899999999998,72,117117.56,1626.6327777777778,736.655,6140.14,2097.2662149981,25,21,12,0.07727881038401563,0.6347153339932634,0.288005855622721
USR0152,2159.64,1435.82,178.5,545.33,66.48,8.27,25.25,Alta,En observación,INACTIVO,0.6648422885295697,0.08265266433294438,0.2525096775388491,545.3199999999999,75,43145.52,575.2736,273.29,2138.66,703.1272613842601,36,24,14,0.08265266433294438,0.6648422885295697,0.2525096775388491
USR0153,2996.02,1577.74,304.87,1113.41,52.66,10.18,37.16,Alta,Saludable,ACTIVO,0.5266119718826977,0.10175833272141041,0.3716296953958919,1113.4099999999999,77,54885.23,712.7951948051948,306.14,2936.96,1009.9013818719476,29,23,13,0.10175833272141041,0.5266119718826977,0.3716296953958919
USR0154,3127.15,2185.19,647.72,294.23,69.88,20.71,9.41,Baja,En observación,ACTIVO,0.698780039332939,0.2071278960075468,0.09408886685960059,294.24,72,63748.05,885.3895833333333,461.015,3192.77,1078.98659026172,36,21,12,0.2071278960075468,0.698780039332939,0.09408886685960059
